##ProgramName=RareMetalWorker
##Version=4.13.6
#CHROM	CURRENT_POS	MARKERS_IN_WINDOW	COV_MATRICES
9	509182165	509182165,509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.102423,-0.0176504,-0.0643552,-0.0010623,-0.00900098,-0.00586083,-0.00586083,-0.00384203,-0.0106756,0.000649201,-0.0111446,-0.00586083,-0.000422541,0.0532902,-0.00897999,-0.00601406,-0.00072002,-0.000279843,-0.000994425,
9	509212595	509212595,509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.201101,-0.060478,-0.0024241,0.0236747,-0.00690105,-0.00690105,-0.0055155,0.0895586,0.00627839,-0.0388372,-0.00690105,0.00761632,-0.00831163,-0.0406624,0.0233239,0.00422161,-0.000538355,0.000198199,
9	509267295	509267295,509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.358704,-0.00529372,0.00267134,-0.0184448,-0.0184448,-0.0311626,-0.0728593,-0.00484638,0.00516801,-0.0184448,0.000571432,-0.028629,0.0105496,-0.0207434,-0.00578825,0.00124503,0.00354435,
9	509390645	509390645,509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.00902135,-0.00122153,-0.000448969,-0.000448969,-0.000701601,-0.00131524,-7.58359e-05,-0.000517001,-0.000448969,1.07442e-05,-0.000504404,-0.000447859,-0.00030029,-7.11589e-05,-3.54791e-05,-4.03936e-05,
9	509407655	509407655,509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.132021,-0.00485567,-0.00485567,0.0360576,-0.00771484,-0.00160777,-0.0405444,-0.00485567,-0.00173449,-0.00689934,-0.0356881,0.00113758,0.00074473,-0.000360379,-0.00186706,
9	509409255	509409255,509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.0494252,0.0494252,-0.00300188,-0.00575515,0.00171259,-0.0163022,0.0494252,-0.00045591,-0.00362807,-0.0130378,-0.00230464,-0.000417371,-0.000172775,-0.000592292,
9	509454995	509454995,509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.0494252,-0.00300188,-0.00575515,0.00171259,-0.0163022,0.0494252,-0.00045591,-0.00362807,-0.0130378,-0.00230464,-0.000417371,-0.000172775,-0.000592292,
9	509491505	509491505,509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.0437918,-0.00159968,-0.000434326,-0.0123769,-0.00300188,-0.000316172,-0.00311767,-0.010753,0.000520986,0.00171247,-8.91202e-05,-0.000547247,
9	509516275	509516275,509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.115629,-0.00167787,-0.0355505,-0.00575515,0.00239531,-0.00684211,-0.032044,0.0381206,-0.00128155,-0.000169905,0.00082563,
9	509541405	509541405,509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.00908657,-0.00240646,0.00171259,-3.25492e-05,0.00115689,-0.00218107,-0.000432217,-9.9085e-05,-1.47329e-05,-0.000187954,
9	509573845	509573845,509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.335884,-0.0163022,0.00297453,-0.0132502,0.305259,-0.0125867,0.000195157,-0.00147275,-0.000649436,
9	509573995	509573995,509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.0494252,-0.00045591,-0.00362807,-0.0130378,-0.00230464,-0.000417371,-0.000172775,-0.000592292,
9	509575755	509575755,509575875,509676275,509677225,509709965,509851575,510161875,	0.00685772,-0.000293747,-0.00366733,-0.000670437,-0.000127469,-4.18112e-05,-0.00012598,
9	509575875	509575875,509676275,509677225,509709965,509851575,510161875,	0.0540046,-0.0130369,-0.00359153,-0.000556272,-0.000169418,-0.000616971,
9	509676275	509676275,509677225,509709965,509851575,510161875,	0.320608,-0.0120445,0.000525894,-0.00137011,-0.00020518,
9	509677225	509677225,509709965,509851575,510161875,	0.0431398,-0.000461509,-4.60603e-05,-0.00050382,
9	509709965	509709965,509851575,510161875,	0.00686898,-1.23809e-05,-4.58962e-05,
9	509851575	509851575,510161875,	0.00234792,-9.78642e-06,
9	510161875	510161875,	0.00863044,
9	511594895	511594895,511595585,511697845,511706935,511725135,511895245,	0.0447438,0.00762066,-0.00012569,0.00513975,0.00581288,-0.000181771,
9	511595585	511595585,511697845,511706935,511725135,511895245,	0.234051,0.000709257,-0.0313185,0.013452,0.00155548,
9	511697845	511697845,511706935,511725135,511895245,	0.00234627,0.000534461,-0.000238239,1.93832e-06,
9	511706935	511706935,511725135,511895245,	0.189368,0.0042409,-0.00329344,
9	511725135	511725135,511895245,	0.0738763,-0.000259806,
9	511895245	511895245,	0.00467295,
