##ProgramName=RareMetalWorker
##Version=4.13.6
#CHROM	CURRENT_POS	MARKERS_IN_WINDOW	COV_MATRICES
9	44833851	44833851,44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,	0.28878,-0.0568096,-0.00203077,-0.00106433,-0.00486937,0.0558,0.000710719,-0.000590516,-0.0308887,0.000939459,0.0435723,-0.0070299,-0.0135008,0.00623307,-0.00106433,-0.00106433,0.0040849,0.00623307,0.00516865,0.00602071,0.00612924,-0.026844,-0.000200076,-0.0229792,0.000392686,-0.00272902,-0.0111061,0.000643973,-0.00122599,0.0242361,0.0334814,0.00909057,-0.000456868,-0.00167716,0.013002,0.00560954,-0.0110628,0.000295092,0.00717202,0.000790346,-0.000308011,-0.000736926,0.000855206,0.00234284,0.00069121,0.00234284,0.00944171,0.000513767,0.000705077,0.0116398,0.00944171,-0.000158614,-0.0205864,0.0192796,-0.0188786,0.00414782,-0.00652515,-0.00623367,0.0170381,-0.00691634,0.00633795,-1.24761e-05,0.0333747,0.0127602,-0.000472444,0.000618698,-0.00150686,0.00112024,-0.00207396,-0.00428532,0.0110713,0.0154665,0.000249061,0.0176403,0.000585553,0.000336222,0.00170716,-0.0138254,-0.00114384,-0.0269468,0.00100892,0.00246038,
9	44890801	44890801,44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,	0.362209,-0.000214965,0.000585858,-0.00786387,0.165812,-0.00036254,0.00090804,-0.0531488,-0.00164471,0.177211,0.00234878,-0.0836025,-0.0112587,0.000585858,0.000585858,0.00488176,-0.0112587,-0.0106729,-0.00657139,-0.0590346,0.152343,-0.0214014,0.00919991,-5.85063e-05,-0.0269262,0.111262,-0.000229309,-0.0200068,-0.034662,0.0228269,-0.0319122,0.000963692,-0.00182934,-0.0161949,-0.014316,0.00579768,0.00491446,-0.00609119,0.000203954,0.00140283,0.00325662,0.00488764,-0.00199973,-0.00160936,-0.00199973,-0.0110795,-0.00180614,-0.000478289,-0.0155248,-0.0110795,-0.000558485,-0.0407253,0.0512288,-0.0146116,-0.0394275,-0.00135897,0.00778402,0.049706,0.00753303,0.00695641,-0.0165024,-0.0163753,0.0218478,0.000981949,-0.000417075,-0.00074398,-0.00254089,0.000420249,0.012014,0.012641,0.0303239,-9.28451e-05,-0.0139555,-0.000308885,0.00187076,-0.000952588,0.0380593,-0.00232869,0.0125253,0.00278828,0.00356806,0.000969326,-0.000260514,0.0280248,-0.00171978,0.000949555,
9	44890875	44890875,44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,	0.0151065,-5.53896e-05,-0.000178777,0.00126312,-2.79299e-05,-5.13231e-05,-0.00147083,-3.04298e-05,0.000748537,-0.000225455,-0.00133489,0.00062223,-5.53896e-05,-5.53896e-05,-0.000156419,0.00062223,0.00056684,0.00112454,-0.00043915,-0.000377622,0.000584027,0.000420554,-8.95804e-06,-0.000715886,-0.00113771,-2.25494e-05,0.00065119,0.00123233,-0.000984698,-0.00117121,-2.91532e-05,0.000177121,0.000383383,0.000985797,-0.000571813,-0.00020054,-0.000825057,-7.31142e-05,-9.92816e-05,0.00102654,0.00153649,-0.000420662,-2.81054e-05,-0.000420662,0.000937229,-1.82031e-05,-2.9162e-05,0.00365493,0.000937229,-2.37328e-05,0.00339946,0.00283526,-0.00423922,-0.00347599,-0.000224431,-0.00128798,0.00323753,-0.00177379,-0.00410268,0.00111282,-0.000574,-0.00222045,-3.17255e-05,-2.66758e-05,0.00147764,-7.50161e-05,-4.88993e-05,-0.00105346,-0.00018084,-0.00455587,-5.18959e-05,0.000301776,-2.73168e-05,-5.28028e-05,-4.57902e-05,0.00117233,0.00155899,0.00119006,-0.000100359,0.00109111,-2.62007e-05,-2.03843e-05,-0.000727781,-1.32255e-05,-5.87976e-05,
9	44892168	44892168,44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,	0.00340036,-5.81524e-05,-0.000604382,-1.1388e-05,-1.04045e-05,-0.000640428,-6.74557e-06,-0.000724035,0.00165195,-0.00303735,-0.000341563,0.00340036,0.00340036,-4.37998e-05,-0.000341563,0.00305879,-0.000197821,0.00104868,-0.00066358,-0.000221787,-0.00029813,-3.82462e-06,-0.000484358,-0.000999809,0.00170045,-0.000210022,-0.00150615,-0.00111534,-0.000345105,-6.90745e-06,4.38646e-05,0.000618173,-0.000163137,-0.000119448,-4.67801e-05,-0.00017653,-1.68347e-05,-1.28293e-05,-0.000160841,-4.01438e-05,-9.88407e-05,1.52114e-06,-9.88407e-05,-0.000153956,-2.57821e-06,-2.7171e-06,-0.000314225,-0.000153956,-1.23238e-05,0.00158878,-0.00130125,0.000621516,0.000557452,-6.11235e-05,-0.000305652,-0.00130919,-0.000419689,8.10159e-05,-0.000144044,0.00112751,0.000169727,-4.7711e-06,-3.11655e-06,-5.24467e-05,-2.95621e-05,-1.41586e-05,-0.000191899,0.00110238,0.00182824,-8.29122e-06,-0.000562781,-9.56761e-06,-1.02784e-05,-8.44588e-06,-6.42538e-06,-3.78677e-05,-0.000141904,-2.23167e-05,-0.000195712,-1.30317e-06,-6.87443e-06,0.000636675,-1.39893e-05,-1.51828e-05,
9	44932521	44932521,44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.0116557,-0.00262466,-1.28008e-05,-6.33884e-05,-0.00299031,-1.78796e-05,-0.00302619,-0.00022965,-0.00979581,0.00472906,-5.81524e-05,-5.81524e-05,-0.00010638,0.00472906,0.00467092,-0.00658783,0.00643635,-0.00364397,-0.000819834,0.000605358,-2.71736e-05,-0.00167527,-0.00636576,-2.00168e-05,-0.000758597,0.00312652,-0.00269429,-0.0011989,-7.53596e-06,0.000121336,0.00127941,-0.000669747,0.00135786,-0.000120494,0.00101304,-5.54673e-05,-5.7094e-05,0.00287502,-0.000128683,0.00133693,-1.01693e-05,0.00133693,0.00100878,-1.92848e-05,-3.25337e-05,-0.00319778,0.00100878,-5.01688e-05,5.295e-05,0.00132661,0.000705917,0.000449998,-0.000233457,0.00058913,-0.00010818,0.000116749,0.000699799,-0.000693026,-0.00342457,-0.0020982,-1.94505e-05,-3.54592e-05,-0.000231758,-5.19266e-05,-4.94265e-05,-0.000840065,-0.00121176,0.00335734,-3.85634e-05,-0.00212555,-8.05931e-06,-2.31398e-05,-1.67715e-05,-0.00201744,-0.000175185,-0.00211078,-5.11965e-05,-0.000501109,-9.44493e-06,-1.96338e-05,-0.00248423,-5.82204e-05,-4.78059e-05,-1.92208e-05,-6.37768e-05,0.00155387,0.00155387,-0.00266204,
9	44932972	44932972,44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.33522,0.000269436,-0.00208054,-0.0630395,-0.00063723,0.323327,0.00474386,-0.173539,-0.0924373,-0.000604382,-0.000604382,0.00579461,-0.0924373,-0.0930418,-0.0875852,0.0471854,-0.000939069,-0.00855811,-0.0231254,0.00040823,-0.0238562,0.072992,-0.00106171,-0.00791384,-0.0167934,0.05315,-0.0110498,0.00048259,-0.000581535,-0.0281934,-0.00828927,-0.00983925,0.00190277,-0.00483574,0.00101739,0.00105921,0.00124859,0.0010196,0.000964987,-0.000792839,0.000964987,-0.00866157,0.000595049,0.000256394,-0.0490873,-0.00866157,-0.000669629,-0.0343327,0.0447749,-0.0236899,-0.04091,-0.00289875,-0.00264831,0.0387688,0.00042603,0.0198337,-0.00164575,-0.0158509,-0.0100349,0.00047432,0.000241363,0.00276717,-0.00103435,0.000972068,-0.00271086,0.00823737,0.00797304,-0.000324146,-0.00880026,0.000454026,0.00208845,0.0010553,0.0214652,0.00227152,-0.00932226,0.0016191,-0.0110837,0.00194247,-0.00087197,0.0156289,-0.00200437,-0.000415529,-0.00101229,-0.00176733,0.00115225,0.00115225,-0.0122843,
9	44933419	44933419,44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.00169605,-7.70539e-06,-0.000353703,-2.42759e-06,0.000201652,-2.16452e-05,-0.000255954,-0.00133848,-1.1388e-05,-1.1388e-05,-4.02874e-05,-0.00133848,-0.00134987,-0.00130441,0.00179938,-0.000712886,-0.000132243,-0.000123522,-4.10733e-06,-0.000328976,-0.000330594,-5.25633e-06,-0.000130534,0.00228506,0.000345386,-0.000200059,1.15334e-06,2.29273e-05,-0.00050053,-9.52555e-05,-4.69639e-05,-2.98088e-05,-7.40022e-05,-1.83162e-05,-1.23141e-05,-8.65105e-05,-3.81936e-05,-5.78861e-05,-2.28157e-06,-5.78861e-05,-9.1255e-05,-5.69202e-07,-1.40431e-06,0.000605821,-9.1255e-05,-3.86771e-06,0.00143549,-0.000622933,-0.000351198,-0.000461024,-1.58551e-05,-0.000160275,-0.000633571,-0.00022143,-0.000704361,-5.00022e-05,-0.0004217,0.00166657,-1.38325e-06,-2.75559e-06,-2.30497e-05,-2.03055e-05,-3.02612e-06,-0.000109526,0.00125952,5.39769e-05,-4.67098e-06,-0.000298553,-5.96577e-06,-4.7881e-06,-8.56577e-06,0.000708606,-2.39122e-05,-1.52311e-05,-1.69978e-05,-5.8526e-05,1.67712e-06,-3.44973e-06,0.00192128,-6.61903e-06,-3.09851e-06,-5.68094e-06,-5.62678e-06,-0.000415034,-0.000415034,-0.00109484,
9	44933705	44933705,44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.00336143,0.00510535,-2.5535e-06,-0.00219518,-4.45889e-05,0.000483748,-0.00267519,-1.04045e-05,-1.04045e-05,-3.68354e-05,-0.00267519,-0.00268559,-0.00257316,0.000756482,-0.00171017,-0.000345518,-0.00034326,-5.7167e-06,-0.000394814,0.00238988,-6.93824e-06,-0.000327835,-0.00120282,-0.00230521,-0.000242641,1.56181e-06,3.88451e-05,0.000391614,-0.000192839,-7.80275e-05,-5.46277e-05,-0.000155522,-1.25883e-05,-2.82352e-05,-0.000158731,-4.90355e-05,-0.000100154,-5.90202e-07,-0.000100154,-0.00018813,-3.68236e-06,-7.25857e-06,-0.0016452,-0.00018813,-1.40672e-05,0.00155638,0.000102115,0.00047453,-0.000966034,-6.37887e-05,-0.000346326,0.00185603,-0.000471838,-0.00142256,-0.000151596,-0.0018376,-0.00103475,-2.78217e-06,-5.90101e-06,-7.18288e-05,-7.66747e-06,-2.90577e-05,0.00290231,-0.000332001,-0.00109332,-1.57563e-05,-0.00042762,1.22711e-06,-1.554e-05,9.32442e-06,0.00146433,-4.56877e-05,-0.000405041,-3.205e-05,-0.00017612,2.74171e-06,-3.00269e-06,0.000528753,-1.08724e-05,4.02776e-07,-8.39759e-07,-2.191e-05,-0.000773115,-0.000773115,0.000554708,
9	44933706	44933706,44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.167221,-0.000355101,-0.0679303,-0.00118446,0.029773,-0.0790428,-0.000640428,-0.000640428,-0.00173054,-0.0790428,-0.0796832,-0.0741963,0.00530231,-0.0191455,0.0252987,0.0206007,-0.000274764,-0.0149741,-0.00243189,-0.000252127,0.0278867,-0.0167069,-0.0389417,-0.00507377,-0.000260557,0.00220827,0.0252715,0.00193612,-0.00733091,-0.00103375,0.00200604,-0.00096768,0.000309601,-0.00363265,0.00250479,-0.0018149,-0.000309936,-0.0018149,-0.00207206,-0.000215019,-0.000338973,-0.00201057,-0.00207206,0.000947404,0.0130403,-0.00980793,0.0208515,-0.00943382,-3.66191e-05,-0.000884839,-0.00870859,-0.00269309,-0.0228316,-0.00456716,-0.00919153,-0.015355,-0.000394232,-0.000340223,7.82466e-05,0.000683923,0.00217862,0.0271505,-0.014227,-0.00793322,0.000895599,-0.00503372,-0.000159106,0.000928966,-0.000832372,0.0169429,-0.0020801,0.018009,-0.00104635,-0.00322306,-0.00016581,-0.000314501,0.00154333,-0.000546109,-0.000614208,-0.000304581,0.000827018,-0.00497781,-0.00497781,0.00412947,
9	44933895	44933895,44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.00169515,-0.000662494,-2.00228e-05,0.000477585,0.00106981,-6.74557e-06,-6.74557e-06,1.54933e-06,0.00106981,0.00106307,0.00112346,-0.000837415,-0.00104885,-8.77031e-05,-0.000104972,8.33787e-07,-0.000227794,-0.000145158,-4.11938e-06,-8.30087e-05,0.00052311,-0.00113846,-0.000178485,2.79944e-07,2.07213e-05,0.00110048,-4.73799e-05,-5.53462e-05,-1.36956e-05,-5.65836e-05,-5.12003e-06,-3.45341e-06,-7.39528e-05,-1.19405e-05,-5.0704e-05,-1.04545e-05,-5.0704e-05,-6.17997e-05,-2.65152e-06,-6.92496e-08,0.000393382,-6.17997e-05,-3.46554e-06,0.00139326,-0.000834107,-0.000444086,0.000693267,-1.39802e-05,-0.000118672,0.000814407,-0.000187898,0.000628996,-9.79794e-05,0.00117239,-7.70077e-05,-5.16277e-07,-1.58675e-06,-9.6646e-06,-1.67407e-05,4.16929e-07,-0.000126137,-0.000152354,-0.00129941,-6.60293e-06,0.0010478,-5.77088e-06,2.57256e-07,-6.37782e-06,-0.00204366,-4.2909e-06,0.000119432,-1.70599e-06,-6.58769e-05,-5.98236e-06,-1.05239e-06,0.000408105,-6.62633e-06,-1.00439e-05,-5.74186e-06,-5.09749e-06,-0.000472105,-0.000472105,0.000504958,
9	44933947	44933947,44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.341865,0.00587386,-0.187913,-0.103423,-0.000724035,-0.000724035,0.00546595,-0.103423,-0.104148,-0.0976021,0.0552635,-0.00803839,-0.00696451,-0.0239776,0.000380308,-0.0251306,0.0776955,-0.00108407,-0.00657754,-0.0170258,0.0568428,-0.0113727,0.000429473,-0.000269868,-0.0324884,-0.00771179,-0.00925897,0.00154074,-0.00452469,0.000858215,0.000875221,5.00509e-05,0.000697486,0.000266102,-0.000820928,0.000266102,-0.00973223,0.000578394,0.000223405,-0.0393946,-0.00973223,-0.000749036,-0.0307347,0.0443524,-0.0227446,-0.038861,0.00324235,0.00112582,0.0418177,0.00311811,0.0227838,-0.00255616,-0.0257782,-0.0160482,0.000405298,0.000192957,0.00396454,-0.00112234,0.00081176,-0.00483779,0.00691232,0.0120627,-0.000421817,-0.0102611,0.000411975,0.00197142,0.000866035,0.0259601,0.00194204,-0.00734562,0.00365199,-0.0120862,0.00190686,-0.000909061,0.0160991,-0.00201758,-0.00050241,-0.0010345,-0.00185708,0.00021546,0.00021546,-0.0092991,
9	44934187	44934187,44970935,44979443,44981800,44981832,44981862,44981883,44983567,45001346,45016116,45017249,45021210,45021252,45024535,45028112,45028169,45028231,45029208,45086346,45107156,45150614,45153329,45162038,45162189,45179567,45184565,45259566,45284266,45295664,45296767,45296806,45297479,45315445,45316553,45316588,45322316,45322624,45322741,45322744,45322962,45323964,45382034,45395266,45395619,45410002,45411110,45412079,45414451,45415640,45422946,45445586,45448036,45448465,45494505,45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,	0.0116345,-0.00742947,-0.00234694,0.00165195,0.00165195,-0.000116344,-0.00234694,-0.000694989,-0.00191283,0.00400002,-0.000686775,-0.000849623,0.000426605,2.04304e-06,0.00605204,-0.00625728,-1.16259e-05,-0.000826559,-0.000208543,-0.00458084,-0.000779147,-1.97843e-05,0.000134845,-0.00303296,0.00120831,-0.000542356,-0.000156779,-0.0006329,-5.56719e-05,-5.98923e-05,-0.000587317,-0.000117424,-0.000363645,-1.54092e-05,-0.000363645,0.00126628,2.70754e-06,-1.53038e-05,0.00134366,0.00126628,-3.18068e-05,-8.74402e-05,0.00136774,-0.00207369,-0.000742478,-0.000245591,-0.00140805,-0.000357345,0.00315336,0.000519227,-0.000348419,-0.00148067,0.000757712,-2.64925e-05,-1.78108e-05,-0.000237772,-2.77975e-05,-7.05821e-05,-0.000847468,0.000334235,0.00116625,-3.12118e-05,-0.000603066,-1.90743e-05,-4.30181e-05,-3.65878e-05,-0.00086183,-0.000136098,0.000999999,-6.12225e-05,-0.000393568,-1.50447e-05,-1.59851e-05,-0.00283171,-8.79412e-06,-5.38157e-05,2.19332e-06,-3.40725e-05,-0.00241931,-0.00241931,-0.00427556,
